,id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra,id_eess
21310,119850,1317,ALFALAU,0.0,0.0,,19850
21311,119851,1312,CENTRO DE APOYO MEDICO LOS LAURELES S.A.C.,-11.98017589,-77.00836292,,19851
21312,119852,1312,SERVICIO MEDICO DE APOYO FRANCISCO I,0.0,0.0,,19852
21313,119853,1312,OPTICA SOLIDARIDAD,0.0,0.0,,19853
21314,119854,1285,KEYLIN VALENCIA RODRIGUEZ,0.0,0.0,,19854
21315,119855,1305,DOCTOR LUIS QUITO S.A.C.,0.0,0.0,,19855
21316,119856,1313,HUMANIDAD SUR,0.0,0.0,,19856
21317,119857,393,COMPAÑIA MINERA ARES S.A.C.,-15.0349317,-72.1666313,,19857
21318,119858,1,CONSULTORIO DENTAL DEL PUEBLO,-6.22973113,-77.86980516,,19858
21319,119859,1322,DENTAL PLAZA SUR E.I.R.L,0.0,0.0,,19859
21320,119860,1322,NAVARRO NIETO JOHNNY VICTOR,0.0,0.0,,19860
21321,119861,1290,PALOMINO VASQUEZ MARCOS ANTONIO,0.0,0.0,,19861
21322,119862,1297,CLINICA DENTAL VEAS S.A.C.,0.0,0.0,,19862
21323,119863,1320,DE LA GALA BARBOZAJOSE WALTER,0.0,0.0,,19863
21324,119864,1285,DURAND CALDERON FRANCISCO EDMUNDO,0.0,0.0,,19864
21325,119865,1290,CONSULTORIO OBSTETRICO,-11.94153276,-77.06152595,,19865
21326,119866,1297,MEZA HUARIPAUCAR CIRO,0.0,0.0,,19866
21327,119867,1313,C+G ESTETICA & MEDICINA S.R.L.,0.0,0.0,,19867
21328,119868,695,OPTICA TOLEDO,0.0,0.0,,19868
21329,119869,1453,CONSULTORIO MEDICO DR. PINILLOS EIRL.,-3.76156923,-73.2533392,,19869
21330,119870,1243,TEC. LAB. MAGDALENA SRL,0.0,0.0,,19870
21331,119871,1799,CONSULTORIO  MEDICO NUTRIGENESIS,0.0,0.0,,19871
21332,119872,1315,CENTRO MEDICO MAYORGA E.I.R.L.,0.0,0.0,,19872
21333,119873,1741,CENTRO QUIROPRACTICO MEGASALUD,0.0,0.0,,19873
21334,119874,1312,CONSULTORIO OBSTETRICO,0.0,0.0,,19874
21335,119875,1312,CONSULTORIO ODONTOLOGICO FRADENT,0.0,0.0,,19875
21336,119876,1243,CENTRO ODONTOLOGICO SONRICENTER,0.0,0.0,,19876
21337,119877,1243,PREDENT S.A.C.,0.0,0.0,,19877
21338,119878,1297,REJAS PACOTAYPE DIANA CAROLINA,0.0,0.0,,19878
21339,119879,1302,DOCTORA CABANILLAS E.I.R.L,0.0,0.0,,19879
21340,119880,1317,MULTIDENTAL 4.0,0.0,0.0,,19880
21341,119881,1566,CONSULTORIO MEDICO LOS OLIVOS,0.0,0.0,,19881
21342,119882,1453,CLINICA SELVA AMAZONICA,0.0,0.0,,19882
21343,119883,1453,CLINICA SELVA AMAZONICA,0.0,0.0,,19883
21344,119884,1453,CLINICA SELVA AMAZONICA,0.0,0.0,,19884
21345,119885,1453,CLINICA SELVA AMZONICA,0.0,0.0,,19885
21346,119886,1453,"CENTRO MÉDICO ""JESUCRISTO SANADOR""",0.0,0.0,,19886
21347,119887,1273,"CENTRO MEDICO ODONTOLOGICO ""CORAZON DE JESUS""",0.0,0.0,,19887
21348,119888,1269,DENTAL MEDIC VITAL SONRISA,0.0,0.0,,19888
21349,119889,1305,KAREN JUDITH SOTELO ZORRILLA,0.0,0.0,,19889
21350,119890,1293,YUENLAB,-12.07251498,-77.03765965,,19890
21351,119891,1290,JULIO FELIX GARCES MONTOYA,0.0,0.0,,19891
21352,119892,1305,SHERLY VIOLETA DEUDOR PUENTE,0.0,0.0,,19892
21353,119893,1297,VIDAMEDIC,0.0,0.0,,19893
21354,119894,1297,CONSULTORIO MEDICO MADRE NIÑO,-11.977946,-77.071742,,19894
21355,119895,1322,OTONIEL VIDAL CHEGLIO CABEZAS,0.0,0.0,,19895
21356,119896,1313,DANY SARITA YAUYO  SULCA,0.0,0.0,,19896
21357,119897,1323,CONSULTORIOS MÉDICOS PIMENTEL,-12.1593023,-76.9403927,,19897
21358,119898,1320,WNH SAC,0.0,0.0,,19898
21359,119899,1297,CLINICA DENTAL DENTAL PLUS EIRL,0.0,0.0,,19899
21360,119900,1297,RITA PATRICIA MORENO PAREDES,0.0,0.0,,19900
21361,119901,1285,CARLOS ALBERTO ESPINOZA ANDRADE,0.0,0.0,,19901
21362,119902,1315,GINOR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,0.0,0.0,,19902
21363,119903,1313,PALOMA KADY VASQUEZ ZUÑIGA,0.0,0.0,,19903
21364,119904,563,CETO MEDICOS,-7.14893757,-78.51558304,,19904
21365,119905,1311,VERSE BIEN-CIRUGIA ESTETICA INTEGRAL,0.0,0.0,,19905
21366,119906,1317,DS DENTAL,0.0,0.0,,19906
21367,119907,335,CONSULTORIO GINECO OBSTÉTRICO,0.0,0.0,,19907
21368,119908,1311,RUTAS DE LIMA SAC,0.0,0.0,,19908
21369,119909,335,CITEM S.A.C.,-16.4476577,-71.5240872,,19909
21370,119910,1290,JOSE LUIS RODRIGUEZ ARBI,0.0,0.0,,19910
21371,119911,1317,CONSULTORIO MEDICO OBSTETRICO SAN MARCOS,0.0,0.0,,19911
21372,119912,1294,LABORATORIO CLINICO ROE,-12.06206125,-76.94462589,,19912
21373,119913,1312,MEDICAL HOPE,0.0,0.0,,19913
21374,119914,1402,SOCIAL,0.0,0.0,,19914
21375,119915,335,"LABORATORIO DENTAL ""CERAM LAB""",0.0,0.0,,19915
21376,119916,1302,THE DENTAL KEY SAC,0.0,0.0,,19916
21377,119917,1305,RAUL PERCY LOZA CHILQUILLO,0.0,0.0,,19917
21378,119918,1281,SERVICIO DE APOYO AL DIAGNOSTICO TERAPEUTICO SOCIEDAD ANOMINA CERRADA - SADT S.A.,0.0,0.0,,19918
21379,119919,1741,CONSULTORIO ODONTOLÓGICO  C.D.JORGE ARTURO NORIEGA RUIZ,0.0,0.0,,19919
21380,119920,1741,OPTICAS ROMERO,0.0,0.0,,19920
21381,119921,1007,POLICLINICO SAN JOSE DE ICA S.A.C.,0.0,0.0,,19921
21382,119922,1035,LABORATORIO DE ANALISIS CLINICO GARDEN LAB SAC,0.0,0.0,,19922
21383,119923,1819,DENTAL PALOMINO,0.0,0.0,,19923
21384,119924,1160,VIRGEN DEL ROSARIO,0.0,0.0,,19924
21385,119925,1312,FAMILYDENT,0.0,0.0,,19925
21386,119926,1294,DENTAMERICA,0.0,0.0,,19926
21387,119927,1305,CENTRO DENTAL PACIFICO SAC,0.0,0.0,,19927
21388,119928,1297,PEINADO CHUCOS RIGOBERTO ANIBERTO,0.0,0.0,,19928
21389,119929,1285,CARINA YOVERA JUAREZ,0.0,0.0,,19929
21390,119930,1285,SERVICIOS ONDOTOLÓGICOS SAN JORGE SRL,0.0,0.0,,19930
21391,119931,1313,RODRIGUEZ LOPEZ ROCIO PAOLA,0.0,0.0,,19931
21392,119932,1320,ESTETIKA INTEGRAL REJUVENECE E.I.R.L.,0.0,0.0,,19932
21393,119933,1316,CENTRO ODONTOLÓGICO E.I.R.L,0.0,0.0,,19933
21394,119934,335,CONSULTORIO MEDICO DE CIRUGIA GENERAL,0.0,0.0,,19934
21395,119935,1032,PLUSPETROL,-13.7134562,-76.1841701,,19935
21396,119936,1566,LABORATORIO DE ANÁLISIS CLÍNICOS PIURA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMI,0.0,0.0,,19936
21397,119937,1296,DENTAURUS CLINICA DENTAL E.I.R.L.,0.0,0.0,,19937
21398,119938,1297,CENTRO MEDICO GENERAL VIDA E.I.R.L. - CEMEGEVID EIRL,0.0,0.0,,19938
21399,119939,1290,MARISOL BEATRIZ MILLA GONZALES,0.0,0.0,,19939
21400,119940,1299,MARIELA RUTH PALOMINO CARREÑO,0.0,0.0,,19940
21401,119941,1322,CARRASCO CARBAJAL LISSETH MARIBEL,0.0,0.0,,19941
21402,119942,363,CONSULTORIO ODONTOLOGICO VILLADENT,0.0,0.0,,19942
21403,119943,1764,LABORATORIO DE ANALISIS CLINICO SAN FRANCISCO DE ASIS EIRL,0.0,0.0,,19943
21404,119944,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19944
21405,119945,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19945
21406,119946,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19946
21407,119947,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19947
21408,119948,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19948
21409,119949,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19949
21410,119950,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19950
21411,119951,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19951
21412,119952,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19952
21413,119953,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19953
21414,119954,1453,"IPRESS MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",-3.76212057,-73.25337675,,19954
21415,119955,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19955
21416,119956,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19956
21417,119957,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19957
21418,119958,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19958
21419,119959,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19959
21420,119960,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19960
21421,119961,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19961
21422,119962,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19962
21423,119963,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19963
21424,119964,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19964
21425,119965,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19965
21426,119966,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19966
21427,119967,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19967
21428,119968,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19968
21429,119969,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19969
21430,119970,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19970
21431,119971,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19971
21432,119972,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19972
21433,119973,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19973
21434,119974,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19974
21435,119975,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19975
21436,119976,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19976
21437,119977,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19977
21438,119978,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19978
21439,119979,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19979
21440,119980,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19980
21441,119981,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19981
21442,119982,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19982
21443,119983,1453,"HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",0.0,0.0,,19983
21444,119984,1320,NERVI RAMIREZ ALDO GUILLERMO,0.0,0.0,,19984
21445,119985,1316,MEDCARE GESTION EN SEGURIDAD Y SALUD OCUPACIONAL,-12.07536914,-77.0927254,,19985
21446,119986,1308,SOCIAL DENTIST,-12.01218176,-77.03209675,,19986
21447,119987,1316,CENTRO ODONTOLOGICO ALEMAN SAC,0.0,0.0,,19987
21448,119988,1297,NUTRAZENTRO SAC,0.0,0.0,,19988
21449,119989,1160,LABORATORIO CLINICO CORELAB,0.0,0.0,,19989
21450,119990,1311,SOLUCIONES PREVENTIVAS EN SALUD SAC,0.0,0.0,,19990
21451,119991,1281,CENTRO MEDIS,0.0,0.0,,19991
21452,119992,1297,ROGER QUISPE ZEA,0.0,0.0,,19992
21453,119993,1305,EMPRESA ORTHOHARDI SAC,0.0,0.0,,19993
21454,119994,1314,JHENNY ALMIRON DOMINGUEZ,0.0,0.0,,19994
21455,119995,1288,ROSARIO DEL PILAR ESCUDERO MOREIRA,0.0,0.0,,19995
21456,119996,1305,WILLIAM ARISTIDES MANRIQUE MARTINEZ,0.0,0.0,,19996
21457,119997,360,CONSULTORIO MEDICO DE NEUMOLOGIA,0.0,0.0,,19997
21458,119998,954,CENTRO MEDICO OBSTETRICO MADRECITA-E.I.R.L.,0.0,0.0,,19998
21459,119999,1288,FIDEL ALFREDO JESUS HERRERA,0.0,0.0,,19999
21460,120000,1303,JACKQUES  DAVID  LEON LAVADO,0.0,0.0,,20000
21461,120001,1320,SAMIRAL MONTESA SAC,0.0,0.0,,20001
21462,120002,1281,DIAZ RODRIGUEZ JAVIER,0.0,0.0,,20002
21463,120003,1297,RED VISION OPTICAS SAC,0.0,0.0,,20003
21464,120004,1290,CONSULTORIO MEDICO,0.0,0.0,,20004
21465,120005,1305,LUISA LOLA SOLIS LOYOLA,0.0,0.0,,20005
21466,120006,1314,CENTRO DE ESPECIALIDADES DE LA MUJER SRL,0.0,0.0,,20006
21467,120007,1290,CONSULTORIOS DE SALUD MEDIFE E.I.R.L.,0.0,0.0,,20007
21468,120008,335,CONSULTORIO MEDICO DE DERMATOLOGIA,0.0,0.0,,20008
21469,120009,693,CONSULTORIO ODONTOLOGICO RUIZ,0.0,0.0,,20009
21470,120010,1835,SANIDAD  EESTP  LOCUMBA,-17.61598343,-70.76973321,,20010
21471,120011,335,CENTRO OPTICO TECNILET,0.0,0.0,,20011
21472,120012,1290,UROMEDIC,0.0,0.0,,20012
21473,120013,1321,ECOGRAFIA DIAGNOSTICA EIRL,0.0,0.0,,20013
21474,120014,1793,LABORATORIO CLINICO PASTEUR,0.0,0.0,,20014
21475,120015,1807,LABORATORIO CLINICO PRISMA E.I.R.L,0.0,0.0,,20015
21476,120016,1320,ENLACE SALUD S.A.C.,0.0,0.0,,20016
21477,120017,1313,HERBOZO SOLIS FREDY ABRAHAM,0.0,0.0,,20017
21478,120018,1290,MORALES ACUÑA TEODORO HECTOR,0.0,0.0,,20018
21479,120019,1285,MELCHOR GUTARRA ALVAREZ,0.0,0.0,,20019
21480,120020,1305,GRASCELY LADY AYALA GONZALES,0.0,0.0,,20020
21481,120021,1297,FANNY ELIZABETH CHALCO RAMOS,0.0,0.0,,20021
21482,120022,1297,MERELYNG RINA BONIFACIO CUNYA,0.0,0.0,,20022
21483,120023,1293,ORTOPEDIA FRIAS,-12.065944,-77.0459439,,20023
21484,120024,1305,SALINAS SARMIENTO FAUSTO,0.0,0.0,,20024
21485,120025,335,LABORATORIO DE PROTESIS DENTAL,0.0,0.0,,20025
21486,120026,690,CORPORACION DCLECCA E.I.R.L,0.0,0.0,,20026
21487,120027,251,CONSULTORIO MEDICO ESPECIALIZADO LA TORRE DE LA SALUD,-13.6391954,-72.8929,,20027
21488,120028,335,CONSULTORIO MEDICO DE OTORRINOLARINGOLOGIA,0.0,0.0,,20028
21489,120029,1818,ESTETICA DENTAL  BARCENA,0.0,0.0,,20029
21490,120030,251,SOL SALUD APURIMAC,-13.63220969,-72.87434984,,20030
21491,120031,1036,DENTAL MEDIC,0.0,0.0,,20031
21492,120032,1296,NEUROCUORE SAC,0.0,0.0,,20032
21493,120033,1311,LIDIA MICAELA CHU JON LAY DE TAY,0.0,0.0,,20033
21494,120034,1302,AES AIR SERVICES DEL PERU S.A.C,0.0,0.0,,20034
21495,120035,1297,CONSULTORIO GINECO- OBSTETRICO,-11.9903965,-77.0657891,,20035
21496,120036,1586,POSTA MEDICA HUANCABAMBA,-5.23648454,-79.45305582,,20036
21497,120037,1613,POSTA MEDICA IGNACIO ESCUDERO,-4.8467882,-80.8723134,,20037
21498,120038,1598,POSTA MEDICA  ESSALUD MORROPON,-5.0980884,-80.1657463,,20038
21499,120039,1621,POSTA MEDICA NEGRITOS,-4.65438415,-81.30650757,,20039
21500,120040,1625,POSTA MEDICA SECHURA,-5.1782884,-80.6548882,,20040
21501,120041,1287,CENTRO TERAPIA VENOSA,0.0,0.0,,20041
21502,120042,1312,CONSULTORIO DE CIRUGIA PLASTICA & ANTIAGING,0.0,0.0,,20042
21503,120043,1312,ODENTAL,0.0,0.0,,20043
21504,120044,1460,SERSALUD AMAZONIA E.I.R.L.,-3.7333382,-73.25045779,,20044
21505,120045,1283,CONSORCIO DE SERVICIOS MEDICOS MISION SALUD S.A.C.,0.0,0.0,,20045
21506,120046,1818,CONSULTORIO DENTAL D& S,-18.0126524,-70.2470865,,20046
21507,120047,85,CLINICA DENTAL HAPPY DENT,0.0,0.0,,20047
21508,120048,85,CENTRO ODONTOLOGICO PERU DENTUS,0.0,0.0,,20048
21509,120049,1323,SERVICIO DE ATENCION INTEGRAL DE SALUD DR MIGUEL MATOS SAC,0.0,0.0,,20049
21510,120050,1323,UNILABS SERVICIOS DE LABORATORIO SAC,0.0,0.0,,20050
21511,120051,1302,DENTAL SPECIALISTS SAC,0.0,0.0,,20051
21512,120052,251,LABORATORIO CLINICO ESPECIALIZADO VC LAB,0.0,0.0,,20052
21513,120053,1243,OZONOSALUD CENTRO DE OZONOTERAPIA E HIDROTERAPIA DEL COLON SOCIEDAD ANONIMA CERRA,0.0,0.0,,20053
21514,120054,1282,SERVICO DE SALUD DEL ESTABLECIMIENTO PENITENCIARIO ANCON II,0.0,0.0,,20054
21515,120055,337,POLICLINICO,0.0,0.0,,20055
21516,120056,1321,MEDICAL ASSISTANT,-12.1224303,-77.0052026,,20056
21517,120057,1243,VEGA VIDAL LUIS MARINO,0.0,0.0,,20057
21518,120058,1320,VIVIANI & CAZORLA ASOCIADOS SAC,0.0,0.0,,20058
21519,120059,1284,SERVICIO MEDICO RENAL CORAZON DE JESUS,-12.1437266,-77.0190228,,20059
21520,120060,1315,NOVA SALUD,-12.0249259,-77.0511007,,20060
21521,120061,1297,GRUPO GENTIL E.I.R.L,0.0,0.0,,20061
21522,120062,1285,GRUPO GENTIL E.I.R.L,0.0,0.0,,20062
21523,120063,1315,SERVICIOS MEDICOS E  INVERSIONES ITAL - PERU S.A.C - SERMINIP S.A.C,0.0,0.0,,20063
21524,120064,1323,MEDILABSUR SAC,0.0,0.0,,20064
21525,120065,563,RED DE SALUD PURO CAJAMARCA SAC,0.0,0.0,,20065
21526,120066,563,HERNANDENT,0.0,0.0,,20066
21527,120067,563,MILAGROS,0.0,0.0,,20067
21528,120068,563,CENTRA-CENTRO DE TRAUMATOLOGIA,0.0,0.0,,20068
21529,120069,563,CENTRO MEDICO VILLA SALUD,0.0,0.0,,20069
21530,120070,1305,SERVICIOS MEDICOS E  INVERSIONES ITAL - PERU S.A.C - SERMINIP S.A.C,0.0,0.0,,20070
21531,120071,636,CENTRO DENTAL RICARD MONTALVAN,0.0,0.0,,20071
21532,120072,636,CONSULTORIO MEDICO ESPECIALIZADO SAN GABRIEL,-5.7066824,-78.8053659,,20072
21533,120073,636,"CONSULTORIO ODONTOLÓGICO ""DIVINA SONRISA""",0.0,0.0,,20073
21534,120074,1619,PULSO SALUD,-4.58380925,-81.27459235,,20074
21535,120075,335,CONSULTORIO DE MEDICINA GENERAL,0.0,0.0,,20075
21536,120076,335,CONSULTORIO DE OBSTETRICIA,0.0,0.0,,20076
21537,120077,1036,"CENTRO MEDICO ""CLINICA TOVAR""",-12.0659735,-75.2013829,,20077
21538,120078,1402,BEAUTY DENT,-11.0822281,-77.5809502,,20078
21539,120079,695,INKAMEDIC CONSULTORIOS MEDICOS,0.0,0.0,,20079
21540,120080,692,SANDOVAL DENT,0.0,0.0,,20080
21541,120081,1566,COSMEDENT E.I.R.L,0.0,0.0,,20081
21542,120082,1818,CONSULTORIO OBSTETRICO RENACER,-18.0065679,-70.2462741,,20082
21543,120083,85,CLINICA ODONTOLOGICA DENTA,-9.53123122,-77.52799063,,20083
21544,120084,85,CENTRO MEDICO FE AL NIÑO DIVINO,0.0,0.0,,20084
21545,120085,1320,SAN MARTIN PLASTICA & ESTETICA,0.0,0.0,,20085
21546,120086,1311,MINERA COLQUISIRI S.A.,0.0,0.0,,20086
21547,120087,1297,MARISOL MARTINEZ AGUILAR,0.0,0.0,,20087
21548,120088,1297,CORPORACION MEDICA SALUD S.A.C.,0.0,0.0,,20088
21549,120089,1314,GRUPO DENTAL GNJ S.A.C.,0.0,0.0,,20089
21550,120090,1288,OFICINA REGIONAL LIMA-INPE,0.0,0.0,,20090
21551,120091,1313,HERACLIDES TREJO ALARCON,0.0,0.0,,20091
21552,120092,1310,EJERCITO PERUANO,-12.0960869,-76.985326,,20092
21553,120093,1305,MILENE SALUD,0.0,0.0,,20093
21554,120094,1285,CLINICA DENTAL SOCIAL METROPOLITANA E.I.R.L.,0.0,0.0,,20094
21555,120095,1305,CENTRO MEDICO DOCTOR SOLIDARIO SAC,0.0,0.0,,20095
21556,120096,1799,BANCO DE SANGRE REGIONAL SAN MARTIN,-6.47453926,-76.37040999,,20096
21557,120097,993,LAURA ANAIS VALDIVIA BAZAN,0.0,0.0,,20097
21558,120098,85,SERVIMEDIC INTERNACIONAL S.A.C.,0.0,0.0,,20098
21559,120099,1036,SALUD BUCAL,0.0,0.0,,20099
21560,120100,335,CONSULTORIO MEDICO DE  ACEROS AREQUIPA,0.0,0.0,,20100
21561,120101,1302,CONSULTORIO MEDICO ÑAHUI,0.0,0.0,,20101
21562,120102,1321,RABENM SOLUCIONES MEDICAS SAC,0.0,0.0,,20102
21563,120103,1320,JOSUE ALAN RAMOS ROSALES,0.0,0.0,,20103
21564,120104,335,POLICLINICO SAN ANTONIO,0.0,0.0,,20104
21565,120105,1283,DENTAL KIRU,0.0,0.0,,20105
21566,120106,1313,OXHIMEDIC INVEST SAC,0.0,0.0,,20106
21567,120107,1322,ZAMORA ORMEÑO WILDER OMAR,0.0,0.0,,20107
21568,120108,1517,CONSULTORIO MEDICO,0.0,0.0,,20108
21569,120109,1566,"CENTRO MEDICO-OBSTETRICO ""MI DIVINO NIÑO JESUS""",0.0,0.0,,20109
21570,120110,1160,CENTRO MEDICO SAN ANTONIO,-8.1181126,-79.02492375,,20110
21571,120111,1312,CONSULTORIO ABRIL,-12.0204884,-76.9855022,,20111
21572,120112,1719,CENTRO MEDICO ESTRELLA DE JESUS E.I.R.L.,0.0,0.0,,20112
21573,120113,1631,CENTRO MEDICO PACIFICO DEL SUR E.I.R.L.,0.0,0.0,,20113
21574,120114,1719,CENTRO MEDICO SEÑOR DE SAN BARTOLOME S.A.C.,-15.49468808,-70.12857086,,20114
21575,120115,1631,ÓPTICA MEGALUZ,0.0,0.0,,20115
21576,120116,1297,POLICLINICO VILLA DEL NORTE S.A.C.,0.0,0.0,,20116
21577,120117,1311,HORMONE LAB,-12.0903631,-77.0188916,,20117
21578,120118,1311,JAIME SANTIAGO SEMINARIO AGURTO,0.0,0.0,,20118
21579,120119,1297,CONSULTORIO PSICOLOGICO FELIZ.MENTE E.I.R.L,0.0,0.0,,20119
21580,120120,1322,DIAZ CASSINELLI LOURDES BEATRIZ,0.0,0.0,,20120
21581,120121,1322,ONCO TEST SAC,0.0,0.0,,20121
21582,120122,1320,NEW LEAF SAC,0.0,0.0,,20122
21583,120123,1036,PSICOFISIOMED,0.0,0.0,,20123
21584,120124,1402,JUANA OROPEZA CHONTA,0.0,0.0,,20124
21585,120125,1313,CLINICA SANTA MARIA DE LA VIDA,0.0,0.0,,20125
21586,120126,1453,POLICLINICO ARCANGEL IQUITOS 1,0.0,0.0,,20126
21587,120127,1453,CONSULTORIO TRAUMATOLOGICO,0.0,0.0,,20127
21588,120128,1297,TERAPIA DE REHABILITACIÓN INTEGRAL DE SALUD S.A.C,0.0,0.0,,20128
21589,120129,1295,JHONATHAN ERICK OLIVARES ALFARO,0.0,0.0,,20129
21590,120130,224,MEDICAL HEALTH SERVICES SANTA FE EIRL,0.0,0.0,,20130
21591,120131,1719,CLINICA ESPECIALIZADA PEDIATRICA DR. ADUVIRI SAC,0.0,0.0,,20131
21592,120132,1283,ONCOFEME,0.0,0.0,,20132
21593,120133,1281,MIKADENT SAC,0.0,0.0,,20133
21594,120134,1302,GASTRODERM,0.0,0.0,,20134
21595,120135,1308,POLICLINICO PARROQUIAL  NUESTRA SEÑORA DE LOS ANGELES,-12.0343509,-77.0246238,,20135
21596,120136,1296,OSLIN EULERT HILARIO MEZA,0.0,0.0,,20136
21597,120137,1290,AGRUPACION DE SERVICIO. VENTA Y ANALISIS QUIMICOS PARA LA SALUD Y EL AMBIENTE E.I,0.0,0.0,,20137
21598,120138,335,SIGSO CONSULTORES LABORALES SUCURSAL AREQUIPA,-16.41326274,-71.54026463,,20138
21599,120139,563,NACER,0.0,0.0,,20139
21600,120140,1566,OPTICA LUZ & VISION,0.0,0.0,,20140
21601,120141,1293,FREDDY AUGUSTO GONZALES PEREZ,0.0,0.0,,20141
21602,120142,1281,CENTRO DE ATENCIÓN PSICOLÓGICA Y DESARROLLO INTEGRAL VINCULOS,-12.03979639,-77.0613677,,20142
21603,120143,1297,SALUD 3000,0.0,0.0,,20143
21604,120144,1293,VALENCIA RAMIREZ FRIDA ESTHER,0.0,0.0,,20144
21605,120145,1297,CENTRO ODONTOLOGICO DENT CLASS S.A.C,0.0,0.0,,20145
21606,120146,1284,RUPERTO RIVERO ALMANZA,0.0,0.0,,20146
21607,120147,1312,CENTRO MEDICO FESALUD,-12.0046892,-77.006324,,20147
21608,120148,1294,CONSULTORIO DENTAL FREE SMILE,0.0,0.0,,20148
21609,120149,1741,CENTRO MEDICO SAN FRANCISCO,0.0,0.0,,20149
21610,120150,1247,ECOMEDIC,-6.7555422,-79.857624,,20150
21611,120151,1254,DENTAL HERRERA,0.0,0.0,,20151
21612,120152,1566,CONSULTORIO PEDIATRICO,0.0,0.0,,20152
